Gender,Height_cm,US_born,Poverty,Weight_kg,Age_yr
Male,173,TRUE,FALSE,91.5,49
Female,121,TRUE,FALSE,21.1,6
Female,116.9,TRUE,FALSE,24.3,7
Male,177.7,TRUE,TRUE,109.3,23
Female,168.1,TRUE,FALSE,74,64
Female,150.5,TRUE,FALSE,56.5,14
Female,166.7,TRUE,FALSE,98.7,12
Male,144.5,TRUE,FALSE,32.2,11
Male,177.3,TRUE,TRUE,104.3,14
Male,172.4,TRUE,FALSE,53.3,58
Male,167,TRUE,FALSE,61.9,12
Female,169.7,TRUE,TRUE,58.8,45
Female,152,FALSE,FALSE,47.6,18
Female,167.2,TRUE,FALSE,62.6,16
Male,179.5,FALSE,FALSE,92.1,50
Female,165.8,FALSE,TRUE,46.9,17
Female,99.8,TRUE,FALSE,15.7,3
Male,109.2,TRUE,TRUE,17.2,4
Male,175.5,TRUE,TRUE,60.5,42
Female,156,FALSE,TRUE,74.3,58
Male,176,TRUE,FALSE,109.8,55
Male,175.2,TRUE,TRUE,86.5,34
Male,184.3,TRUE,FALSE,86.7,42
Female,153.2,FALSE,FALSE,74.5,36
Female,90.2,TRUE,TRUE,12.3,2
Female,148.2,TRUE,FALSE,55.6,10
Female,145.4,FALSE,FALSE,40.2,71
Female,171.3,TRUE,TRUE,91.2,50
Female,156.4,TRUE,TRUE,44.7,24
Female,168.2,TRUE,TRUE,55.2,13
Male,163.6,TRUE,FALSE,61.6,15
Female,152.2,FALSE,FALSE,79.2,76
Female,169.7,TRUE,FALSE,60.6,58
Male,170.6,TRUE,FALSE,152.3,54
Male,185.5,TRUE,FALSE,157.5,30
Female,175.4,TRUE,FALSE,77.3,23
Female,159.6,TRUE,FALSE,87.3,13
Male,173.1,FALSE,FALSE,73.7,22
Male,175.4,TRUE,FALSE,49.7,14
Male,120.4,TRUE,TRUE,23,6
Male,157.5,TRUE,TRUE,82.1,23
Male,174.9,TRUE,FALSE,83.2,20
Male,162,TRUE,FALSE,62.9,21
Male,150.5,TRUE,TRUE,39.3,11
Male,176.8,FALSE,TRUE,55,18
Male,174.4,TRUE,TRUE,91.4,49
Female,156.8,TRUE,FALSE,52.9,13
Male,177.1,TRUE,FALSE,79.1,74
Female,162.5,TRUE,FALSE,66.6,31
Female,94.9,TRUE,FALSE,12.2,2
Male,176.9,FALSE,FALSE,84.9,42
Female,148.7,TRUE,TRUE,38.4,27
Female,158.2,TRUE,FALSE,94.7,62
Male,132.1,TRUE,TRUE,22.2,8
Male,142.1,TRUE,FALSE,37.6,11
Male,151.6,TRUE,TRUE,66.5,8
Male,174.5,FALSE,FALSE,95.1,66
Male,111.7,TRUE,FALSE,19.9,5
Female,159.2,TRUE,TRUE,92.4,22
Female,157.3,TRUE,FALSE,85.6,59
Female,160.5,TRUE,FALSE,119.4,73
Male,98.2,TRUE,FALSE,15.4,2
Male,184.6,TRUE,FALSE,83.4,52
Male,171.1,TRUE,TRUE,54.9,66
Male,165.9,TRUE,FALSE,76.5,17
Male,175.5,TRUE,TRUE,99.5,24
Female,171.2,FALSE,TRUE,69.1,20
Male,173.3,TRUE,FALSE,71.8,40
Male,162.5,FALSE,TRUE,63.5,19
Female,166.5,FALSE,TRUE,130,20
Male,180.8,TRUE,TRUE,83.6,30
Male,173.6,TRUE,TRUE,98.8,20
Male,119.4,TRUE,FALSE,28.1,6
Female,132.5,TRUE,FALSE,24.9,10
Male,119.8,TRUE,FALSE,24.2,7
Male,180.8,TRUE,FALSE,102.1,52
Male,179.5,TRUE,FALSE,82.5,25
Male,171.7,TRUE,TRUE,110.2,61
Female,151.9,TRUE,TRUE,81.7,22
Male,186.6,TRUE,FALSE,106.4,62
Female,162.9,TRUE,FALSE,79.1,52
Male,172,TRUE,FALSE,81,35
Male,166.6,TRUE,FALSE,82.1,33
Female,169.2,TRUE,FALSE,89.5,25
Male,184,TRUE,FALSE,79.5,25
Male,142.3,TRUE,FALSE,62.4,10
Male,173.6,TRUE,FALSE,88.9,46
Male,179.9,TRUE,TRUE,85.1,45
Female,158.4,FALSE,FALSE,65.7,59
Male,171.1,TRUE,FALSE,116.2,61
Male,172.2,FALSE,FALSE,62.6,57
Male,176.5,TRUE,FALSE,86.6,59
Male,163.1,FALSE,FALSE,57.7,16
Male,165.2,TRUE,FALSE,47.3,14
Female,148.7,TRUE,TRUE,45.5,16
Female,169.6,TRUE,FALSE,65.1,50
Female,166.1,TRUE,FALSE,83.6,46
Male,166.4,TRUE,FALSE,107.1,75
Female,153.1,TRUE,TRUE,71,75
Female,175.9,TRUE,FALSE,108.2,50
Female,110.1,TRUE,FALSE,19.7,4
Male,96.7,TRUE,FALSE,15.1,2
Male,163.3,TRUE,FALSE,65.9,71
Male,190.2,TRUE,FALSE,108.1,57
Female,158.8,TRUE,FALSE,65.4,68
Female,169.1,TRUE,FALSE,89.9,37
Male,122,TRUE,FALSE,23.4,6
Male,107.7,TRUE,FALSE,16.2,4
Female,153.4,FALSE,FALSE,64.7,66
Female,160.4,TRUE,FALSE,57.7,14
Male,178.4,TRUE,TRUE,89.1,44
Female,149.5,TRUE,FALSE,105.1,42
Female,154.9,TRUE,TRUE,48,18
Female,156.7,FALSE,FALSE,63.1,67
Female,159.7,TRUE,FALSE,56.8,79
Male,179.1,FALSE,FALSE,116,53
Female,159.8,TRUE,TRUE,96.2,43
Female,157.5,TRUE,FALSE,55.1,80
Male,183.3,TRUE,FALSE,97.2,46
Female,127.8,TRUE,FALSE,27.1,6
Male,178.4,TRUE,FALSE,95.8,16
Male,183.6,TRUE,FALSE,103.2,67
Male,101.7,TRUE,FALSE,16,3
Female,145.5,TRUE,FALSE,50.5,9
Male,165.3,TRUE,TRUE,74.7,19
Female,161.9,FALSE,FALSE,52.6,29
Female,96,TRUE,FALSE,14.3,2
Female,166.5,TRUE,TRUE,142.5,41
Male,177.1,FALSE,TRUE,95.6,25
Female,157.3,TRUE,FALSE,51.4,13
Male,99.1,TRUE,TRUE,14.6,3
Female,158.1,TRUE,FALSE,53.1,39
Female,162.8,TRUE,FALSE,101.8,56
Female,163.4,TRUE,FALSE,67.6,54
Female,161.6,TRUE,TRUE,86.3,13
Female,146.2,FALSE,FALSE,94.3,80
Male,164.8,TRUE,TRUE,103.8,80
Male,176.9,TRUE,FALSE,81.8,60
Female,151.1,TRUE,FALSE,57.2,62
Male,174.3,FALSE,FALSE,89.2,50
Female,156.2,TRUE,FALSE,65.3,13
Female,167.5,TRUE,TRUE,89.5,36
Male,170.6,TRUE,FALSE,84.4,20
Male,173.8,TRUE,FALSE,90.4,39
Female,161.8,TRUE,FALSE,70.5,50
Female,126.8,TRUE,TRUE,30.9,8
Male,180.8,TRUE,FALSE,68.8,69
Female,107.3,TRUE,FALSE,15.8,4
Female,154.8,TRUE,FALSE,51.8,72
Male,181,TRUE,FALSE,76.6,38
Male,178.8,TRUE,FALSE,80.4,79
Female,148.5,FALSE,FALSE,49.5,66
Female,155.8,TRUE,TRUE,63.9,24
Female,166.6,TRUE,TRUE,107.9,46
Female,147,FALSE,FALSE,83.8,47
Female,97.7,TRUE,TRUE,15.3,3
Male,166.3,FALSE,FALSE,53.3,17
Female,171,TRUE,FALSE,124.5,67
Male,182.3,TRUE,FALSE,74.6,21
Female,171.2,TRUE,FALSE,85.3,65
Female,156.4,FALSE,FALSE,75.7,62
Female,154.6,FALSE,TRUE,114.7,67
Female,167.8,TRUE,TRUE,77.3,15
Female,157.8,TRUE,FALSE,54.5,17
Female,172,TRUE,FALSE,65.2,37
Female,166.3,FALSE,FALSE,55.6,22
Male,166.2,FALSE,TRUE,67.5,26
Male,192.8,TRUE,FALSE,102.6,31
Female,181.6,TRUE,FALSE,70.7,42
Male,190.6,TRUE,FALSE,61.3,19
Female,164.4,TRUE,FALSE,78.1,50
Female,164.9,TRUE,TRUE,86.9,44
Male,173.6,FALSE,FALSE,64.9,54
Male,179.8,TRUE,FALSE,110.1,60
Male,162,TRUE,FALSE,104.8,80
Female,128.6,TRUE,FALSE,22.6,8
Male,171.3,FALSE,FALSE,87.3,37
Male,157.6,FALSE,FALSE,69.1,62
Male,167.7,FALSE,TRUE,54.2,19
Female,165.1,FALSE,FALSE,68.8,65
Male,186.5,TRUE,FALSE,83.4,46
Male,171.6,TRUE,FALSE,79.9,57
Male,179.7,TRUE,FALSE,101,63
Male,176.2,TRUE,FALSE,88.1,74
Female,87.3,TRUE,FALSE,12.2,2
Female,161.8,TRUE,TRUE,75.2,22
Male,176.2,FALSE,FALSE,62.7,22
Male,173.9,TRUE,FALSE,78.7,74
Female,165.7,TRUE,TRUE,64.6,25
Male,173.7,TRUE,FALSE,102.9,56
Female,159.6,TRUE,TRUE,61.3,44
Male,178.7,TRUE,TRUE,64.9,19
Male,185.6,TRUE,FALSE,154.8,25
Male,161,TRUE,FALSE,84.3,80
Male,127.9,TRUE,FALSE,25.1,7
Female,142.7,TRUE,FALSE,41.3,9
Male,178.1,TRUE,TRUE,79.6,28
Female,154.9,FALSE,FALSE,62.3,47
Female,154.4,TRUE,FALSE,85.7,20
Female,165.1,TRUE,FALSE,84.5,29
Male,169.2,TRUE,FALSE,76.8,16
Female,164.9,TRUE,FALSE,77.7,57
Male,189.2,TRUE,FALSE,106.5,49
Female,166.6,TRUE,FALSE,68.4,19
Male,180.2,TRUE,FALSE,109.3,80
Female,152.5,FALSE,TRUE,47.5,45
Male,190.8,TRUE,TRUE,108.6,20
Female,167.3,TRUE,TRUE,89.4,40
Female,139.3,TRUE,FALSE,33.4,9
Female,168.9,TRUE,FALSE,75.9,17
Male,180.7,FALSE,FALSE,56.5,26
Male,178.1,FALSE,FALSE,95.7,73
Female,152.8,TRUE,FALSE,79,66
Male,179.9,TRUE,FALSE,180.2,58
Female,154.4,TRUE,FALSE,50,12
Female,150.6,TRUE,FALSE,111.1,64
Male,116.4,TRUE,TRUE,25,6
Female,169,TRUE,FALSE,57.3,11
Male,181.7,TRUE,TRUE,107.4,59
Female,163.4,TRUE,FALSE,54.5,27
Female,142.4,TRUE,FALSE,45.1,8
Male,180.1,FALSE,FALSE,79,26
Female,167.6,TRUE,TRUE,93.7,19
Female,111.2,TRUE,FALSE,23.5,5
Male,173,FALSE,FALSE,98.4,37
Female,147.3,TRUE,TRUE,60.6,10
Female,145.8,FALSE,FALSE,35.7,11
Female,153.5,FALSE,FALSE,49.7,61
Male,165,TRUE,FALSE,58.6,19
Female,166.2,FALSE,FALSE,55.6,42
Female,162,FALSE,TRUE,98.4,53
Female,168.5,TRUE,FALSE,65.9,48
Female,158.4,TRUE,TRUE,62.4,12
Male,174.4,TRUE,FALSE,100.7,52
Female,113.7,TRUE,TRUE,20.8,6
Female,108.9,TRUE,FALSE,19.2,4
Male,168.5,FALSE,TRUE,45,23
Male,187.1,TRUE,FALSE,96.3,23
Female,153.3,FALSE,TRUE,64.9,30
Male,90,TRUE,TRUE,11.7,2
Male,155.2,TRUE,FALSE,55.4,77
Female,139.4,TRUE,FALSE,29.6,10
Female,152.1,TRUE,TRUE,83.2,19
Female,166.3,TRUE,FALSE,82.3,27
Male,165.5,TRUE,FALSE,55.7,31
Female,95.2,TRUE,FALSE,16,3
Male,173,FALSE,FALSE,73,64
Female,93.8,TRUE,FALSE,13.9,2
Male,183.6,FALSE,FALSE,76.2,34
Male,167.2,FALSE,TRUE,84.1,21
Male,167.1,TRUE,FALSE,90.3,65
Male,190.9,TRUE,FALSE,114.1,17
Male,171.1,FALSE,TRUE,70.7,26
Male,160.6,TRUE,FALSE,48.3,12
Male,174.4,TRUE,TRUE,74.2,40
Male,162,TRUE,FALSE,68.3,75
Male,108.2,TRUE,TRUE,19,4
Male,191.3,FALSE,TRUE,109.5,20
Female,122.7,TRUE,FALSE,23.2,8
Female,157.4,TRUE,FALSE,59,15
Female,161.3,FALSE,FALSE,61.2,27
Female,148,TRUE,FALSE,40,12
Female,164.8,TRUE,TRUE,84.4,26
Female,165.1,FALSE,FALSE,71.6,25
Female,163.1,TRUE,FALSE,67.6,64
Female,167.1,TRUE,FALSE,81.7,41
Male,166.7,FALSE,FALSE,49.4,49
Male,187,TRUE,FALSE,125.9,35
Male,173.4,TRUE,FALSE,154.7,58
Male,99.8,TRUE,FALSE,15.6,4
Male,183.8,TRUE,FALSE,89.8,29
Male,176.6,TRUE,FALSE,106.2,53
Female,167.5,TRUE,FALSE,55.7,13
Male,137.8,FALSE,TRUE,33.1,9
Female,153.3,TRUE,TRUE,73.2,16
Male,169.9,TRUE,TRUE,80.7,23
Male,179.2,FALSE,FALSE,75.1,44
Male,167.7,TRUE,FALSE,86.6,38
Female,153.6,TRUE,TRUE,79.1,14
Female,163.7,TRUE,FALSE,59.7,56
Male,91.7,TRUE,FALSE,13.1,2
Female,152.9,TRUE,FALSE,76,58
Female,106.4,TRUE,FALSE,19.3,5
Female,168.2,TRUE,FALSE,109,23
Female,142.4,TRUE,FALSE,51.7,23
Male,186.1,TRUE,TRUE,98.6,19
Female,157.5,FALSE,FALSE,70.9,64
Male,149.1,TRUE,FALSE,35.4,9
Male,171,TRUE,FALSE,86.1,36
Male,189.4,TRUE,FALSE,83.2,80
Male,177.6,FALSE,FALSE,111.1,27
Male,173.5,TRUE,TRUE,62.6,48
Male,169.4,TRUE,TRUE,104.7,15
Female,143.7,FALSE,FALSE,44.5,74
Male,180.6,TRUE,FALSE,92.4,28
Male,184.2,TRUE,FALSE,116.7,20
Female,155.4,TRUE,TRUE,48.3,80
Male,176.7,FALSE,FALSE,86.1,62
Female,99.4,TRUE,FALSE,14.6,4
Male,173.8,TRUE,FALSE,120.8,73
Female,167.1,TRUE,TRUE,72.5,12
Female,149.5,FALSE,TRUE,49.4,57
Female,124.6,TRUE,FALSE,29.3,7
Male,102.8,TRUE,FALSE,17,3
Male,95.2,TRUE,FALSE,13.3,3
Female,158.9,TRUE,FALSE,55.9,50
Female,153.3,TRUE,FALSE,93.5,70
Female,173.6,TRUE,FALSE,81.9,63
Male,176.9,TRUE,FALSE,78.6,61
Female,163.6,TRUE,FALSE,70.3,66
Female,153,TRUE,FALSE,46,80
Male,158.5,FALSE,FALSE,63.1,69
Female,89.3,TRUE,FALSE,12.4,2
Male,177.9,TRUE,FALSE,84.4,60
Female,155.8,TRUE,FALSE,75.9,58
Male,119,TRUE,TRUE,20.1,5
Male,169.3,TRUE,FALSE,60.2,13
Male,172.8,TRUE,FALSE,84,26
Male,170.3,TRUE,TRUE,70.3,37
Male,104.4,TRUE,FALSE,17.3,4
Male,170.5,FALSE,FALSE,87.8,67
Male,137.4,TRUE,FALSE,25.9,8
Male,163.1,FALSE,TRUE,85.4,65
Female,154.9,FALSE,FALSE,72.3,17
Male,113.4,TRUE,TRUE,20.2,5
Female,164.6,TRUE,FALSE,63,47
Male,179.5,TRUE,FALSE,81.7,42
Male,168.1,FALSE,FALSE,66.1,51
Female,91.5,TRUE,FALSE,15.5,2
Female,174.9,TRUE,TRUE,67.2,36
Male,165.5,TRUE,FALSE,62.3,50
Female,166.3,TRUE,FALSE,100.1,37
Male,175,TRUE,FALSE,124.9,15
Male,181.1,FALSE,FALSE,81.4,80
Female,166,TRUE,FALSE,84.3,56
Female,165.2,TRUE,TRUE,72.2,22
Male,174.4,TRUE,TRUE,105,49
Female,163.9,TRUE,TRUE,68.8,27
Male,179.9,TRUE,FALSE,78.9,52
Male,169,TRUE,FALSE,66.9,30
Male,179.9,FALSE,FALSE,65.8,42
Female,130.6,TRUE,TRUE,26.6,9
Female,112.4,TRUE,FALSE,17.9,4
Female,152.3,TRUE,FALSE,118.1,62
Female,172.9,TRUE,TRUE,61.7,28
Female,162.1,TRUE,FALSE,83.6,51
Male,167,FALSE,FALSE,60.6,31
Male,173,TRUE,TRUE,72.8,17
Female,164,TRUE,TRUE,75.3,43
Female,169.6,TRUE,FALSE,74.9,63
Male,96.2,TRUE,FALSE,14.6,3
Female,164.2,TRUE,FALSE,52.5,15
Male,95.4,TRUE,TRUE,15.8,3
Female,106.1,TRUE,TRUE,17.2,3
Female,161.4,FALSE,FALSE,61.7,22
Male,116.3,TRUE,TRUE,21.4,7
Female,136.2,TRUE,TRUE,53.8,9
Male,176.6,TRUE,FALSE,77.6,58
Male,114.8,TRUE,FALSE,20,5
Male,109.7,FALSE,FALSE,17.4,4
Male,168.6,FALSE,FALSE,67.5,35
Female,90,TRUE,FALSE,11.6,3
Female,151.3,TRUE,FALSE,51.1,70
Female,161.9,TRUE,TRUE,58.5,19
Male,166.9,FALSE,TRUE,78.9,33
Male,178.2,TRUE,FALSE,65.5,26
Female,170.3,TRUE,TRUE,81.6,21
Male,170.7,TRUE,FALSE,133.6,31
Female,161.4,TRUE,FALSE,81.9,51
Female,163.4,TRUE,FALSE,56.7,21
Female,162.6,TRUE,FALSE,76.2,66
Male,139,TRUE,TRUE,37.9,10
Male,112.5,TRUE,FALSE,18.8,4
Male,177.2,TRUE,FALSE,111.9,46
Female,149.3,TRUE,TRUE,69.2,50
Female,159.9,TRUE,FALSE,64.3,43
Female,166.7,TRUE,TRUE,96.5,34
Female,161.1,TRUE,FALSE,78.8,50
Male,149.6,TRUE,TRUE,36.2,12
Male,175,TRUE,FALSE,91,44
Female,165.6,TRUE,FALSE,82.4,79
Female,155.9,TRUE,FALSE,73.2,63
Female,168.9,TRUE,FALSE,82.3,65
Male,168.2,TRUE,FALSE,52.1,19
Female,161.8,TRUE,TRUE,115.5,42
Male,174.2,TRUE,TRUE,72.6,51
Male,117.3,TRUE,TRUE,22.2,5
Female,150.1,TRUE,TRUE,69.1,80
Male,164.5,FALSE,TRUE,53.1,15
Female,123.1,TRUE,TRUE,22.2,6
Female,165.2,TRUE,FALSE,64.5,22
Female,151,FALSE,TRUE,78.8,65
Female,107.2,TRUE,FALSE,18.4,4
Male,166.1,TRUE,FALSE,125.1,56
Female,177.2,TRUE,TRUE,136.1,20
Male,101.6,TRUE,FALSE,15.1,3
Female,97.9,TRUE,FALSE,14.5,3
Male,168.8,FALSE,FALSE,77.3,40
Male,163.5,FALSE,FALSE,79.2,54
Male,124.2,TRUE,TRUE,21.2,8
Male,172.5,FALSE,FALSE,96.7,57
Female,156.8,TRUE,FALSE,88.5,60
Male,174.4,FALSE,FALSE,90.7,42
Male,173.6,TRUE,FALSE,54,13
Male,137.5,TRUE,FALSE,29.1,9
Female,154.4,FALSE,TRUE,48.6,66
Male,159.6,TRUE,TRUE,61.4,69
Female,153.7,TRUE,FALSE,52.1,80
Female,154,FALSE,FALSE,87,57
Male,168.5,TRUE,TRUE,99.4,14
Male,154.1,TRUE,FALSE,63,12
Male,120.9,TRUE,TRUE,19.3,5
Male,160.3,FALSE,TRUE,70.1,35
Male,148.1,TRUE,FALSE,51.7,9
Female,95.1,TRUE,FALSE,14,3
Female,162.4,TRUE,FALSE,70.5,31
Female,162.9,TRUE,TRUE,52.6,21
Female,131.5,TRUE,FALSE,28.2,8
Female,88,TRUE,FALSE,11,3
Male,174.4,FALSE,FALSE,66.4,44
Male,130.3,TRUE,FALSE,24.7,6
Male,166.9,TRUE,FALSE,95,75
Female,167.4,TRUE,FALSE,120.4,61
Male,112.1,TRUE,TRUE,20.3,4
Female,161.7,FALSE,FALSE,64.5,14
Male,174.6,TRUE,FALSE,69,59
Female,162.4,TRUE,FALSE,71.1,80
Female,155.6,TRUE,FALSE,84.9,30
Female,149.8,TRUE,FALSE,65.5,15
Female,164.3,TRUE,FALSE,90.6,70
Male,172.4,FALSE,TRUE,87.9,33
Female,160.2,TRUE,TRUE,57.5,19
Female,144.9,TRUE,FALSE,40.7,11
Female,112.5,TRUE,TRUE,18.6,6
Male,165.2,FALSE,TRUE,60.9,64
Female,161.2,TRUE,TRUE,74.4,55
Male,168.2,FALSE,FALSE,62.1,64
Female,163.6,TRUE,FALSE,63.3,43
Male,108.7,TRUE,TRUE,30.5,3
Female,175.7,TRUE,TRUE,117.7,18
Male,181.6,TRUE,FALSE,127.9,18
Female,106.6,TRUE,TRUE,17.6,4
Female,152.2,FALSE,TRUE,52.4,80
Male,155.6,TRUE,FALSE,72.5,61
Female,159,TRUE,TRUE,51.2,80
Female,144.8,TRUE,TRUE,57,9
Male,181.3,TRUE,FALSE,155.4,31
Female,130.4,TRUE,TRUE,30.9,8
Male,183.1,TRUE,FALSE,93.6,67
Male,167.5,FALSE,FALSE,63.1,16
Male,177.7,FALSE,FALSE,70.7,37
Male,185.2,FALSE,FALSE,90,40
Male,125,TRUE,TRUE,27.7,6
Female,161.5,TRUE,TRUE,50.9,15
Male,158.8,TRUE,FALSE,94,23
Male,170.4,FALSE,FALSE,73.3,80
Male,172.2,TRUE,TRUE,101,70
Male,173.1,TRUE,FALSE,104.5,70
Female,146.4,TRUE,FALSE,46,10
Female,157.3,FALSE,FALSE,58,31
Female,156,TRUE,FALSE,60.8,80
Male,143.7,TRUE,TRUE,30.8,10
Male,176.2,TRUE,FALSE,128.5,65
Female,161.5,FALSE,FALSE,69.2,41
Male,187,TRUE,FALSE,84.4,37
Male,178.5,TRUE,TRUE,89.8,16
Male,175.2,TRUE,FALSE,86.4,65
Female,89.9,TRUE,TRUE,11.2,2
Female,160.6,TRUE,TRUE,66.2,18
Female,155.7,TRUE,FALSE,61.1,73
Female,163.3,TRUE,FALSE,76.3,35
Male,180.4,TRUE,FALSE,105.1,43
Female,113.4,TRUE,FALSE,22.1,4
Male,177,FALSE,TRUE,79.5,63
Male,158.5,FALSE,TRUE,78.6,40
Female,164.6,FALSE,TRUE,65.1,36
Male,173.8,TRUE,FALSE,82.3,68
Male,174.7,TRUE,FALSE,82.6,39
Male,186.9,TRUE,TRUE,62.1,22
Female,100.9,TRUE,FALSE,14.9,3
Female,163.3,FALSE,FALSE,62.2,45
Female,152,FALSE,FALSE,67.4,36
Female,159.1,TRUE,FALSE,70,38
Female,152.6,TRUE,FALSE,67.7,15
Male,188.9,TRUE,TRUE,86.6,22
Female,161.6,TRUE,FALSE,65.8,34
Female,169.4,TRUE,FALSE,74.8,14
Female,160.8,TRUE,TRUE,66.8,14
Male,162,FALSE,FALSE,72.5,56
Female,169.3,FALSE,FALSE,96.7,42
Female,110,TRUE,TRUE,23.1,5
Female,160.3,TRUE,TRUE,81.3,23
Male,176.1,TRUE,TRUE,80.4,36
Male,172.3,TRUE,FALSE,57.9,13
Male,113,TRUE,FALSE,18.9,5
Male,172.7,TRUE,FALSE,81,79
Female,165.4,TRUE,FALSE,70.7,63
Male,177.5,TRUE,FALSE,82.4,22
Female,93.4,TRUE,TRUE,15.3,3
Male,177.1,TRUE,FALSE,74.6,49
Male,180.5,TRUE,FALSE,90.2,71
Female,166,TRUE,TRUE,104.4,33
Female,163.5,FALSE,FALSE,87.7,40
Male,170.7,TRUE,FALSE,77.6,17
Female,165,TRUE,FALSE,90.5,48
Male,101,TRUE,FALSE,15.3,3
Female,153.6,TRUE,FALSE,48,16
Male,161,FALSE,FALSE,63.3,65
Male,170.4,FALSE,FALSE,94.9,42
Male,140,TRUE,TRUE,45.2,8
Female,149.6,FALSE,FALSE,59.2,15
Male,175.5,TRUE,TRUE,63.1,20
Female,162.2,FALSE,FALSE,74.1,80
Female,127.4,TRUE,TRUE,27.7,8
Female,154.7,FALSE,FALSE,61.2,64
Male,162.4,TRUE,FALSE,71.7,11
Male,118.3,TRUE,FALSE,19.4,6
Female,159,TRUE,FALSE,55.5,22
Female,163,TRUE,FALSE,89.9,33
Female,150.4,FALSE,TRUE,34.9,11
Female,142.3,TRUE,FALSE,62,9
Male,185.1,TRUE,FALSE,103.6,75
Male,162,FALSE,TRUE,69.6,42
Male,177.8,TRUE,FALSE,80.8,57
Male,172.2,TRUE,TRUE,46.7,80
Female,151.3,TRUE,FALSE,80.9,80
Female,141.3,TRUE,TRUE,34.6,11
Female,95.1,TRUE,TRUE,16.7,2
Female,155.8,TRUE,TRUE,106.7,63
Male,113.1,TRUE,FALSE,18.1,6
Female,166.6,TRUE,FALSE,83.2,27
Female,164.1,TRUE,FALSE,79.7,28
Female,170.6,TRUE,TRUE,71.5,21
Female,122.3,TRUE,FALSE,29.9,6
Female,182,FALSE,FALSE,88.5,56
Male,166.1,TRUE,FALSE,66.7,80
Female,161.3,FALSE,FALSE,56.6,54
Male,179.9,TRUE,TRUE,117.3,19
Female,164.4,TRUE,FALSE,49.9,16
Male,163.9,FALSE,FALSE,69.6,61
Female,139.3,FALSE,FALSE,57.7,52
Male,166.9,TRUE,FALSE,79.5,40
Female,166.2,TRUE,TRUE,70.4,18
Male,84.8,TRUE,FALSE,12.7,2
Male,120.8,TRUE,FALSE,22.4,6
Male,123.8,FALSE,TRUE,24.2,7
Male,178.3,TRUE,FALSE,107,45
Female,159.9,TRUE,FALSE,67.2,12
Female,153,TRUE,FALSE,40,10
Male,108.8,TRUE,FALSE,18,4
Male,109.4,TRUE,FALSE,17.9,4
Male,136.2,TRUE,FALSE,31.8,8
Female,152.4,FALSE,FALSE,68.9,43
Male,142.7,TRUE,TRUE,39.4,10
Male,87.2,TRUE,TRUE,14.8,3
Male,177.7,TRUE,FALSE,75.7,32
Male,175.6,TRUE,FALSE,91.9,12
Female,160.7,FALSE,TRUE,59.9,51
Female,162.4,TRUE,FALSE,80.5,56
Male,172,TRUE,FALSE,94.6,69
Female,162.9,TRUE,FALSE,62.1,20
Female,146.8,TRUE,FALSE,94.8,75
Female,156.8,FALSE,TRUE,79.3,27
Male,98.4,TRUE,TRUE,14,3
Male,130.5,TRUE,FALSE,26.5,8
Male,174.7,TRUE,FALSE,64.2,16
Male,149,TRUE,TRUE,50,11
Female,88.3,TRUE,TRUE,12.2,2
Male,169.1,TRUE,FALSE,75.7,79
Female,150.9,TRUE,FALSE,75.1,55
Female,171.1,TRUE,FALSE,90.3,80
Female,150.3,TRUE,TRUE,50.8,12
Female,167.1,TRUE,FALSE,126.4,13
Female,162,TRUE,FALSE,69,36
Male,173.1,TRUE,FALSE,76.4,62
Female,123.4,TRUE,FALSE,22.5,8
Male,179.8,TRUE,TRUE,81.1,38
Female,163.5,TRUE,TRUE,84.4,16
Female,155.1,TRUE,FALSE,75.7,73
Male,172.2,FALSE,TRUE,78.5,14
Female,96,TRUE,TRUE,17.8,3
Male,168.6,TRUE,FALSE,49.7,14
Female,147.9,FALSE,FALSE,63.3,75
Female,181.1,TRUE,TRUE,101.6,23
Female,160,TRUE,FALSE,75.3,56
Female,157.6,TRUE,FALSE,116.1,23
Female,156.6,TRUE,FALSE,118.4,40
Female,151.6,TRUE,FALSE,41.9,21
Male,164,TRUE,TRUE,63.9,18
Female,163,TRUE,TRUE,90.6,40
Male,177.4,TRUE,FALSE,104,46
Female,149.2,TRUE,FALSE,56.2,29
Female,160.7,FALSE,FALSE,76.5,59
Female,145,TRUE,FALSE,37.8,9
Male,105.3,TRUE,FALSE,16.5,3
Male,154.6,TRUE,FALSE,44.7,12
Male,176.2,TRUE,FALSE,95,80
Female,108.5,TRUE,TRUE,17.3,4
Female,166.1,TRUE,FALSE,71.7,55
Male,182.2,TRUE,FALSE,91.7,26
Female,152.1,FALSE,FALSE,62.9,58
Male,153.4,FALSE,FALSE,42.8,14
Male,171.1,TRUE,FALSE,83.2,70
Male,179.5,TRUE,FALSE,92.2,32
Male,187.1,TRUE,FALSE,94.2,57
Female,170.5,TRUE,FALSE,85,72
Female,160.3,TRUE,TRUE,49.4,14
Male,180.2,TRUE,FALSE,131.1,28
Male,171.3,TRUE,FALSE,77.1,38
Female,160.1,FALSE,FALSE,76.1,21
Female,157.6,TRUE,FALSE,49.4,10
Female,96.3,FALSE,FALSE,14.1,2
Female,141.9,TRUE,TRUE,31.6,9
Female,150.8,TRUE,FALSE,64.8,16
Male,170.7,TRUE,FALSE,184.5,31
Male,142.4,TRUE,FALSE,75.3,7
Female,87.6,TRUE,TRUE,14.5,2
Female,152.9,TRUE,FALSE,70.8,63
